state,year,month,district,type,count,amount,source_path
Andhra Pradesh,2019,2,spsr nellore district,TOTAL,3141891,6880873007.4820595,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\2.json
Andhra Pradesh,2019,2,vizianagaram district,TOTAL,2272320,4443041665.039663,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\2.json
Andhra Pradesh,2019,2,visakhapatnam district,TOTAL,11705738,20797479804.029076,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\2.json
Andhra Pradesh,2019,2,prakasam district,TOTAL,2670529,6262396448.455349,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\2.json
Andhra Pradesh,2019,2,anantapur district,TOTAL,3578836,7830782361.377665,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\2.json
Andhra Pradesh,2019,2,ysr district,TOTAL,2606284,6376856828.130632,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\2.json
Andhra Pradesh,2019,2,west godavari district,TOTAL,2402074,5676818258.955046,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\2.json
Andhra Pradesh,2019,2,kurnool district,TOTAL,3895824,7358285187.018034,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\2.json
Andhra Pradesh,2019,2,chittoor district,TOTAL,5983308,10982727976.224325,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\2.json
Andhra Pradesh,2019,2,guntur district,TOTAL,5005275,10405246943.481495,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\2.json
Andhra Pradesh,2019,2,krishna district,TOTAL,6428472,13437029115.620754,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\2.json
Andhra Pradesh,2019,3,east godavari district,TOTAL,6537303,11387726470.57774,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\3.json
Andhra Pradesh,2019,3,srikakulam district,TOTAL,2556296,4610131289.524039,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\3.json
Andhra Pradesh,2019,3,spsr nellore district,TOTAL,4150195,8256600118.735449,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\3.json
Andhra Pradesh,2019,3,vizianagaram district,TOTAL,2861581,4922069039.19216,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\3.json
Andhra Pradesh,2019,3,visakhapatnam district,TOTAL,16694947,26944837120.046288,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\3.json
Andhra Pradesh,2019,3,prakasam district,TOTAL,3430750,7354502261.150911,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\3.json
Andhra Pradesh,2019,3,anantapur district,TOTAL,4889720,9554081289.488277,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\3.json
Andhra Pradesh,2019,3,ysr district,TOTAL,3296586,7447544274.2117815,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\3.json
Andhra Pradesh,2019,3,west godavari district,TOTAL,3179541,6627629029.01413,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\3.json
Andhra Pradesh,2019,3,kurnool district,TOTAL,5139134,9025632779.412457,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\3.json
Andhra Pradesh,2019,3,chittoor district,TOTAL,8201783,13837455758.755266,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\3.json
Andhra Pradesh,2019,3,guntur district,TOTAL,6942304,13075661264.188034,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\3.json
Andhra Pradesh,2019,3,krishna district,TOTAL,8408474,16404073560.500784,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\3.json
Andhra Pradesh,2019,4,east godavari district,TOTAL,9285739,16816774065.301317,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\4.json
Andhra Pradesh,2019,4,srikakulam district,TOTAL,3712555,6832369301.879345,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\4.json
Andhra Pradesh,2019,4,spsr nellore district,TOTAL,5877804,11786014089.194027,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\4.json
Andhra Pradesh,2019,4,vizianagaram district,TOTAL,3998234,7175851807.068796,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\4.json
Andhra Pradesh,2019,4,visakhapatnam district,TOTAL,23594874,39133296330.044624,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\4.json
Andhra Pradesh,2019,4,prakasam district,TOTAL,4865473,10604077824.801035,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\4.json
Andhra Pradesh,2019,4,anantapur district,TOTAL,6764112,13887248889.064066,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\4.json
Andhra Pradesh,2019,4,ysr district,TOTAL,4793157,10865073855.730783,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\4.json
Andhra Pradesh,2019,4,west godavari district,TOTAL,4596479,9710614747.20177,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\4.json
Andhra Pradesh,2019,4,kurnool district,TOTAL,7001958,13233105728.54823,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\4.json
Andhra Pradesh,2019,4,chittoor district,TOTAL,11246986,19298476027.875484,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\4.json
Andhra Pradesh,2019,4,guntur district,TOTAL,9761330,18565626418.035915,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\4.json
Andhra Pradesh,2019,4,krishna district,TOTAL,11719402,23039786404.04664,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2019\4.json
Andhra Pradesh,2020,1,east godavari district,TOTAL,11346242,21854701379.428688,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\1.json
Andhra Pradesh,2020,1,srikakulam district,TOTAL,4835092,9777575594.177538,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\1.json
Andhra Pradesh,2020,1,spsr nellore district,TOTAL,7430247,15387829694.446861,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\1.json
Andhra Pradesh,2020,1,vizianagaram district,TOTAL,5042066,9879174240.920494,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\1.json
Andhra Pradesh,2020,1,visakhapatnam district,TOTAL,27115031,48809747614.678894,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\1.json
Andhra Pradesh,2020,1,prakasam district,TOTAL,6318396,14169104764.526735,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\1.json
Andhra Pradesh,2020,1,anantapur district,TOTAL,8466129,17864325752.82528,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\1.json
Andhra Pradesh,2020,1,ysr district,TOTAL,6031255,14059924636.819912,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\1.json
Andhra Pradesh,2020,1,west godavari district,TOTAL,5919670,12995834340.716236,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\1.json
Andhra Pradesh,2020,1,kurnool district,TOTAL,8246869,17022710311.813046,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\1.json
Andhra Pradesh,2020,1,chittoor district,TOTAL,13257740,23441848567.344193,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\1.json
Andhra Pradesh,2020,1,guntur district,TOTAL,11493331,22992734620.64621,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\1.json
Andhra Pradesh,2020,1,krishna district,TOTAL,12175289,24481702770.71471,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\1.json
Andhra Pradesh,2020,2,east godavari district,TOTAL,13130334,26319906327.32029,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\2.json
Andhra Pradesh,2020,2,srikakulam district,TOTAL,6425515,12153650076.875832,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\2.json
Andhra Pradesh,2020,2,spsr nellore district,TOTAL,9454274,20665376460.772232,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\2.json
Andhra Pradesh,2020,2,vizianagaram district,TOTAL,6690313,12819344389.545382,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\2.json
Andhra Pradesh,2020,2,visakhapatnam district,TOTAL,25300401,48293889917.41437,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\2.json
Andhra Pradesh,2020,2,prakasam district,TOTAL,8844580,19846026726.904335,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\2.json
Andhra Pradesh,2020,2,anantapur district,TOTAL,10473739,22094006659.412506,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\2.json
Andhra Pradesh,2020,2,ysr district,TOTAL,8033609,19597207268.132023,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\2.json
Andhra Pradesh,2020,2,west godavari district,TOTAL,7273096,16585866855.159784,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\2.json
Andhra Pradesh,2020,2,kurnool district,TOTAL,9821381,22419372061.805172,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\2.json
Andhra Pradesh,2020,2,chittoor district,TOTAL,14848197,27361300300.01902,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\2.json
Andhra Pradesh,2020,2,guntur district,TOTAL,12308707,27463593607.839108,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\2.json
Andhra Pradesh,2020,2,krishna district,TOTAL,12313709,26964149095.366295,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\2.json
Andhra Pradesh,2020,3,east godavari district,TOTAL,17972431,39300043804.75851,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\3.json
Andhra Pradesh,2020,3,srikakulam district,TOTAL,8286289,18029574581.337425,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\3.json
Andhra Pradesh,2020,3,spsr nellore district,TOTAL,16468209,39128324534.03022,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\3.json
Andhra Pradesh,2020,3,vizianagaram district,TOTAL,8236703,17567816576.501263,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\3.json
Andhra Pradesh,2020,3,visakhapatnam district,TOTAL,34421299,67628440368.111465,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\3.json
Andhra Pradesh,2020,3,prakasam district,TOTAL,12266310,31221704852.44969,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\3.json
Andhra Pradesh,2020,3,anantapur district,TOTAL,14447683,34102037972.65785,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\3.json
Andhra Pradesh,2020,3,ysr district,TOTAL,11934653,32037007334.12973,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\3.json
Andhra Pradesh,2020,3,west godavari district,TOTAL,10412351,25408608725.754295,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\3.json
Andhra Pradesh,2020,3,kurnool district,TOTAL,13243292,32529351107.17173,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\3.json
Andhra Pradesh,2020,3,chittoor district,TOTAL,20501863,42811566246.16463,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\3.json
Andhra Pradesh,2020,3,guntur district,TOTAL,17601395,42531195809.75448,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\3.json
Andhra Pradesh,2020,3,krishna district,TOTAL,19110457,44788458672.084435,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\3.json
Andhra Pradesh,2020,4,east godavari district,TOTAL,25989490,58732615663.118416,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\4.json
Andhra Pradesh,2020,4,srikakulam district,TOTAL,11092184,25222520275.27882,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\4.json
Andhra Pradesh,2020,4,spsr nellore district,TOTAL,20934374,49115443663.37911,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\4.json
Andhra Pradesh,2020,4,vizianagaram district,TOTAL,10580824,24094847668.445065,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\4.json
Andhra Pradesh,2020,4,visakhapatnam district,TOTAL,46551467,91879823025.40399,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\4.json
Andhra Pradesh,2020,4,prakasam district,TOTAL,16176867,41852443493.515396,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\4.json
Andhra Pradesh,2020,4,anantapur district,TOTAL,20996384,49732610814.26222,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\4.json
Andhra Pradesh,2020,4,ysr district,TOTAL,15676878,42572974713.44026,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\4.json
Andhra Pradesh,2020,4,west godavari district,TOTAL,15674762,40310975762.603455,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\4.json
Andhra Pradesh,2020,4,kurnool district,TOTAL,18737323,44718203115.22612,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\4.json
Andhra Pradesh,2020,4,chittoor district,TOTAL,29590411,61505711149.79541,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\4.json
Andhra Pradesh,2020,4,guntur district,TOTAL,26136538,60641872021.25432,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\4.json
Andhra Pradesh,2020,4,krishna district,TOTAL,27981050,64461504667.60723,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2020\4.json
Andhra Pradesh,2021,1,east godavari district,TOTAL,26190701,60027984987.96951,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2021\1.json
Andhra Pradesh,2021,1,srikakulam district,TOTAL,11160473,26486623313.092724,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2021\1.json
Andhra Pradesh,2021,1,spsr nellore district,TOTAL,22541428,52210333201.53073,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2021\1.json
Andhra Pradesh,2021,1,vizianagaram district,TOTAL,10514582,24153782497.243248,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2021\1.json
Andhra Pradesh,2021,1,visakhapatnam district,TOTAL,48248923,95308386037.84721,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2021\1.json
Andhra Pradesh,2021,1,prakasam district,TOTAL,15175395,41396223622.174774,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2021\1.json
Andhra Pradesh,2021,1,anantapur district,TOTAL,20102957,48353870395.01808,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2021\1.json
Andhra Pradesh,2021,1,ysr district,TOTAL,15374473,42570919448.50447,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2021\1.json
Andhra Pradesh,2021,1,west godavari district,TOTAL,16015685,42124030669.36126,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2021\1.json
Andhra Pradesh,2021,1,kurnool district,TOTAL,17918524,44941629659.56964,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2021\1.json
Andhra Pradesh,2021,1,chittoor district,TOTAL,29342609,60947491846.66089,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2021\1.json
Andhra Pradesh,2021,1,guntur district,TOTAL,27445045,64207987853.108406,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\andhra-pradesh\2021\1.json
