state,year,month,registered_users,app_opens,source_path
Mizoram,2019,1,23670,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2019\1.json
Mizoram,2019,2,28696,133025,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2019\2.json
Mizoram,2019,3,34134,457834,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2019\3.json
Mizoram,2019,4,39809,529168,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2019\4.json
Mizoram,2020,1,46499,644683,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2020\1.json
Mizoram,2020,2,55574,739308,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2020\2.json
Mizoram,2020,3,68315,924865,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2020\3.json
Mizoram,2020,4,78731,1096182,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2020\4.json
Mizoram,2021,1,85750,1193214,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2021\1.json
Mizoram,2021,2,92552,4014597,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2021\2.json
Mizoram,2021,3,100647,5385718,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2021\3.json
Mizoram,2021,4,108405,2094118,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2021\4.json
Mizoram,2022,1,115295,14886657,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2022\1.json
Mizoram,2022,2,121535,16646550,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2022\2.json
Mizoram,2022,3,127735,15557163,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2022\3.json
Mizoram,2022,4,132870,3144551,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2022\4.json
Mizoram,2023,1,138751,24403694,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2023\1.json
Mizoram,2023,2,145061,21868647,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2023\2.json
Mizoram,2023,3,151378,29019443,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2023\3.json
Mizoram,2023,4,157627,9424810,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2023\4.json
Mizoram,2024,1,165126,50294364,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2024\1.json
Mizoram,2024,2,171540,44171046,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2024\2.json
Mizoram,2024,3,224952,109786827,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2024\3.json
Mizoram,2024,4,234527,12467831,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\mizoram\2024\4.json
Nagaland,2018,1,15074,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2018\1.json
Nagaland,2018,2,22436,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2018\2.json
Nagaland,2018,3,32090,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2018\3.json
Nagaland,2018,4,42997,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2018\4.json
Nagaland,2019,1,53911,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2019\1.json
Nagaland,2019,2,66891,362497,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2019\2.json
Nagaland,2019,3,80077,1244022,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2019\3.json
Nagaland,2019,4,93124,1454551,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2019\4.json
Nagaland,2020,1,107143,1684520,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2020\1.json
Nagaland,2020,2,130205,2119279,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2020\2.json
Nagaland,2020,3,173106,2868642,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2020\3.json
Nagaland,2020,4,192188,2922121,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2020\4.json
Nagaland,2021,1,207808,2980581,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2021\1.json
Nagaland,2021,2,223337,6716892,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2021\2.json
Nagaland,2021,3,241797,8661991,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2021\3.json
Nagaland,2021,4,259990,6383337,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2021\4.json
Nagaland,2022,1,276483,24206053,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2022\1.json
Nagaland,2022,2,292104,28652431,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2022\2.json
Nagaland,2022,3,307386,31229366,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2022\3.json
Nagaland,2022,4,321205,11171582,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2022\4.json
Nagaland,2023,1,335936,35227154,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2023\1.json
Nagaland,2023,2,351024,33612080,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2023\2.json
Nagaland,2023,3,366203,51985056,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2023\3.json
Nagaland,2023,4,381162,20169002,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2023\4.json
Nagaland,2024,1,398630,46485081,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2024\1.json
Nagaland,2024,2,414876,60494356,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2024\2.json
Nagaland,2024,3,446969,73710120,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2024\3.json
Nagaland,2024,4,463523,25389015,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\nagaland\2024\4.json
Odisha,2018,1,1594015,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2018\1.json
Odisha,2018,2,2185781,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2018\2.json
Odisha,2018,3,2795718,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2018\3.json
Odisha,2018,4,3623911,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2018\4.json
Odisha,2019,1,4320744,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2019\1.json
Odisha,2019,2,4845359,33955545,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2019\2.json
Odisha,2019,3,5387209,130181456,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2019\3.json
Odisha,2019,4,6115537,189905719,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2019\4.json
Odisha,2020,1,6652970,175918622,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2020\1.json
Odisha,2020,2,7258315,154682772,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2020\2.json
Odisha,2020,3,7901755,205597666,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2020\3.json
Odisha,2020,4,8598751,270085293,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2020\4.json
Odisha,2021,1,9233009,301315474,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2021\1.json
Odisha,2021,2,9891029,367576494,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2021\2.json
Odisha,2021,3,10652490,492879704,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2021\3.json
Odisha,2021,4,11399235,567351446,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2021\4.json
Odisha,2022,1,12124779,613855465,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2022\1.json
Odisha,2022,2,12801990,670311093,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2022\2.json
Odisha,2022,3,13493282,725475924,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2022\3.json
Odisha,2022,4,14127239,726099254,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2022\4.json
Odisha,2023,1,14787083,929487633,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2023\1.json
Odisha,2023,2,15420061,918449931,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2023\2.json
Odisha,2023,3,16064459,1002230051,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2023\3.json
Odisha,2023,4,16680992,701305081,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2023\4.json
Odisha,2024,1,17393166,1247351109,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2024\1.json
Odisha,2024,2,18078622,1439371537,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2024\2.json
Odisha,2024,3,17966648,1596145813,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2024\3.json
Odisha,2024,4,18611196,1034390206,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\odisha\2024\4.json
Puducherry,2018,1,49318,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2018\1.json
Puducherry,2018,2,65580,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2018\2.json
Puducherry,2018,3,81546,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2018\3.json
Puducherry,2018,4,109494,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2018\4.json
Puducherry,2019,1,133059,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2019\1.json
Puducherry,2019,2,156458,661932,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2019\2.json
Puducherry,2019,3,177868,2476922,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2019\3.json
Puducherry,2019,4,204292,3263122,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2019\4.json
Puducherry,2020,1,230908,3820943,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2020\1.json
Puducherry,2020,2,255600,3057608,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2020\2.json
Puducherry,2020,3,285173,4222159,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2020\3.json
Puducherry,2020,4,319626,6377136,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2020\4.json
Puducherry,2021,1,346279,7914507,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2021\1.json
Puducherry,2021,2,369961,5178916,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2021\2.json
Puducherry,2021,3,396609,6899592,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2021\3.json
Puducherry,2021,4,423167,14257568,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2021\4.json
Puducherry,2022,1,448051,3938657,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2022\1.json
Puducherry,2022,2,471663,3830290,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2022\2.json
Puducherry,2022,3,496570,4186911,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2022\3.json
Puducherry,2022,4,520649,24144184,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2022\4.json
Puducherry,2023,1,543819,3498429,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2023\1.json
Puducherry,2023,2,564431,3817041,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2023\2.json
Puducherry,2023,3,586550,4653693,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2023\3.json
Puducherry,2023,4,607838,32182677,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2023\4.json
Puducherry,2024,1,631663,3299001,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2024\1.json
Puducherry,2024,2,655486,2882669,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2024\2.json
Puducherry,2024,3,629332,2673547,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2024\3.json
Puducherry,2024,4,646158,30724911,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\puducherry\2024\4.json
Punjab,2018,1,847142,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2018\1.json
Punjab,2018,2,1152190,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2018\2.json
Punjab,2018,3,1473148,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2018\3.json
Punjab,2018,4,1865715,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2018\4.json
Punjab,2019,1,2226590,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2019\1.json
Punjab,2019,2,2600112,10928094,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2019\2.json
Punjab,2019,3,2962713,40860886,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2019\3.json
Punjab,2019,4,3321742,47673880,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2019\4.json
Punjab,2020,1,3739502,53853710,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2020\1.json
Punjab,2020,2,4225481,51289576,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2020\2.json
Punjab,2020,3,4694233,58946732,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2020\3.json
Punjab,2020,4,5157868,71191183,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2020\4.json
Punjab,2021,1,5568777,81052268,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2021\1.json
Punjab,2021,2,5976548,85894089,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2021\2.json
Punjab,2021,3,6434862,107614155,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2021\3.json
Punjab,2021,4,6880103,138427499,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2021\4.json
Punjab,2022,1,7302726,117482807,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2022\1.json
Punjab,2022,2,7702100,138965337,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2022\2.json
Punjab,2022,3,8097582,154625731,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2022\3.json
Punjab,2022,4,8462753,199899443,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2022\4.json
Punjab,2023,1,8837408,177418342,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2023\1.json
Punjab,2023,2,9197055,218492661,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2023\2.json
Punjab,2023,3,9555997,337107656,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2023\3.json
Punjab,2023,4,9898002,605806581,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2023\4.json
Punjab,2024,1,10286964,448478973,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2024\1.json
Punjab,2024,2,10677703,502438995,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2024\2.json
Punjab,2024,3,10978782,719085996,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2024\3.json
Punjab,2024,4,11308453,774697562,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\punjab\2024\4.json
Rajasthan,2018,1,3158202,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2018\1.json
Rajasthan,2018,2,4212964,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2018\2.json
Rajasthan,2018,3,5175453,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2018\3.json
Rajasthan,2018,4,6358738,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2018\4.json
Rajasthan,2019,1,7712204,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2019\1.json
Rajasthan,2019,2,8783935,62787336,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2019\2.json
Rajasthan,2019,3,9797304,238338999,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,4,10925031,288904693,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2020,1,12142053,341815756,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,2,13563201,329941181,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,3,14969412,436682870,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,4,16329494,511015109,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2021,1,17661088,632535059,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,2,18980985,1072091232,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,3,20499465,1429553825,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2021\3.json
Rajasthan,2021,4,21977202,1185124031,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2021\4.json
Rajasthan,2022,1,23398857,2570606469,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2022\1.json
Rajasthan,2022,2,24716181,2771434947,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2022\2.json
Rajasthan,2022,3,26042948,3299787866,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2022\3.json
Rajasthan,2022,4,27255927,1537424924,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2022\4.json
Rajasthan,2023,1,28523031,3711332541,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2023\1.json
Rajasthan,2023,2,29745609,4033000288,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2023\2.json
Rajasthan,2023,3,30997182,4359306863,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2023\3.json
Rajasthan,2023,4,32157348,1905645600,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2023\4.json
Rajasthan,2024,1,33505514,4728118557,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2024\1.json
Rajasthan,2024,2,34773619,4962266918,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2024\2.json
Rajasthan,2024,3,35583171,5335171033,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2024\3.json
Rajasthan,2024,4,36828375,2764744237,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\rajasthan\2024\4.json
Sikkim,2018,1,20051,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2018\1.json
Sikkim,2018,2,28097,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2018\2.json
Sikkim,2018,3,37637,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2018\3.json
Sikkim,2018,4,48538,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2018\4.json
Sikkim,2019,1,58956,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2019\1.json
Sikkim,2019,2,70999,398520,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2019\2.json
Sikkim,2019,3,82128,1316804,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2019\3.json
Sikkim,2019,4,92972,1552004,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2019\4.json
Sikkim,2020,1,104631,1697163,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2020\1.json
Sikkim,2020,2,119921,1912335,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2020\2.json
Sikkim,2020,3,134773,2156470,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2020\3.json
Sikkim,2020,4,148543,2478670,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2020\4.json
Sikkim,2021,1,160213,2795331,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2021\1.json
Sikkim,2021,2,171740,4541121,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2021\2.json
Sikkim,2021,3,184693,5714565,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2021\3.json
Sikkim,2021,4,197407,5525552,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2021\4.json
Sikkim,2022,1,209616,12440193,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2022\1.json
Sikkim,2022,2,220994,16993937,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2022\2.json
Sikkim,2022,3,232025,18748536,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2022\3.json
Sikkim,2022,4,241968,8948864,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2022\4.json
Sikkim,2023,1,252440,18927227,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2023\1.json
Sikkim,2023,2,262728,28470875,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2023\2.json
Sikkim,2023,3,272829,34906306,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2023\3.json
Sikkim,2023,4,282575,15838198,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2023\4.json
Sikkim,2024,1,293821,19584360,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2024\1.json
Sikkim,2024,2,304650,45285995,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2024\2.json
Sikkim,2024,3,312311,18246210,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2024\3.json
Sikkim,2024,4,320748,18490840,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\sikkim\2024\4.json
Tamil Nadu,2018,1,2104754,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2018\1.json
Tamil Nadu,2018,2,2996036,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2018\2.json
Tamil Nadu,2018,3,3900177,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2018\3.json
Tamil Nadu,2018,4,5199878,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2018\4.json
Tamil Nadu,2019,1,6296303,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2019\1.json
Tamil Nadu,2019,2,7429609,33658961,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2019\2.json
Tamil Nadu,2019,3,8428835,124690342,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2019\3.json
Tamil Nadu,2019,4,9620493,155011717,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2019\4.json
Tamil Nadu,2020,1,10872368,179908753,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2020\1.json
Tamil Nadu,2020,2,12150786,144907447,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2020\2.json
Tamil Nadu,2020,3,13643451,194683284,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2020\3.json
Tamil Nadu,2020,4,15357586,288233552,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2020\4.json
Tamil Nadu,2021,1,16632608,348801714,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2021\1.json
Tamil Nadu,2021,2,17804542,343968474,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2021\2.json
Tamil Nadu,2021,3,19127440,459826734,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2021\3.json
Tamil Nadu,2021,4,20433142,685861440,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2021\4.json
Tamil Nadu,2022,1,21667020,638490275,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2022\1.json
Tamil Nadu,2022,2,22829720,740265406,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2022\2.json
Tamil Nadu,2022,3,24019964,866738343,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2022\3.json
Tamil Nadu,2022,4,25136112,1229187623,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2022\4.json
Tamil Nadu,2023,1,26270663,989061650,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2023\1.json
Tamil Nadu,2023,2,27317599,991611987,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2023\2.json
Tamil Nadu,2023,3,28405436,1117719858,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2023\3.json
Tamil Nadu,2023,4,29452801,1831285792,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2023\4.json
Tamil Nadu,2024,1,30638750,1089065562,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2024\1.json
Tamil Nadu,2024,2,31818880,1071832085,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2024\2.json
Tamil Nadu,2024,3,32965209,1237507205,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2024\3.json
Tamil Nadu,2024,4,33966610,2229881172,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tamil-nadu\2024\4.json
Telangana,2018,1,3315560,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2018\1.json
Telangana,2018,2,4260115,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2018\2.json
Telangana,2018,3,5138501,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2018\3.json
Telangana,2018,4,6529679,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2018\4.json
Telangana,2019,1,7963425,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2019\1.json
Telangana,2019,2,9046007,80842302,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2019\2.json
Telangana,2019,3,10090557,318124511,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2019\3.json
Telangana,2019,4,11220691,399239044,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2019\4.json
Telangana,2020,1,12306860,454723816,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2020\1.json
Telangana,2020,2,13378191,367130505,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2020\2.json
